********************************************************************************
                                                                                
                 Super level assignments for C2
                 E%LS option with /\E=1%, then cleaned by hand.
                                                                                
                              g        E(cm^-1)    10^15 Hz     eV       Lam(A) 
********************************************************************************
                                                                                
18-Jul-2001                            !Date
338                                    !Number of energy levels
6                                      !Entry number of link to super level
 
2s_2p(3Po)8p_2Pe              6.0     241626.0770    -1.3479  -2.224E+03    86     0    276
2s_2p(3Po)8p_4De             20.0     241684.3290    -1.3497  -2.221E+03    87     0    277
2s_2p(3Po)8p_4Se              4.0     241783.7600    -1.3526  -2.216E+03    87     0    278
2s_2p(3Po)8p_4Pe             12.0     241850.0470    -1.3546  -2.213E+03    87     0    279
2s_2p(3Po)8d_4Fo             28.0     242169.4300    -1.3642  -2.198E+03    84     0    280
2s_2p(3Po)8d_2Do             10.0     242252.7910    -1.3667  -2.194E+03    85     0    281
2s_2p(3Po)8d_4Do             20.0     242257.8120    -1.3668  -2.193E+03    84     0    282
2s_2p(3Po)8d_4Po             12.0     242321.0860    -1.3687  -2.190E+03    84     0    283
2s_2p(3Po)8f_2Fe             14.0     242360.2560    -1.3699  -2.188E+03    86     0    284
2s_2p(3Po)8f_4Fe             28.0     242363.2690    -1.3700  -2.188E+03    87     0    285
2s_2p(3Po)8g_4Go             36.0     242408.4650    -1.3714  -2.186E+03    88     0    286
2s_2p(3Po)8g_2Go             18.0     242408.4650    -1.3714  -2.186E+03    85     0    287
2s_2p(3Po)8f_4Ge             36.0     242423.5300    -1.3718  -2.185E+03    87     0    288
2s_2p(3Po)8h_4Ge             36.0     242438.5950    -1.3723  -2.185E+03    87     0    289
2s_2p(3Po)8f_4De             20.0     242439.6000    -1.3723  -2.185E+03    87     0    290
2s_2p(3Po)8g_4Fo             28.0     242443.6170    -1.3724  -2.184E+03    88     0    291
2s_2p(3Po)9s_4Po             12.0     243003.0390    -1.3892  -2.158E+03    88     0    292
2s_2p(3Po)9p_2Pe              6.0     243312.3790    -1.3985  -2.144E+03    86     0    293
2s_2p(3Po)9p_4De             20.0     243358.5790    -1.3998  -2.142E+03    87     0    294
2s_2p(3Po)9p_4Se              4.0     243426.8750    -1.4019  -2.138E+03    87     0    295
2s_2p(3Po)9p_4Pe             12.0     243473.0750    -1.4033  -2.136E+03    87     0    296
2s_2p(3Po)9d_4Fo             28.0     243694.0320    -1.4099  -2.126E+03    88     0    297
2s_2p(3Po)9d_2Do             10.0     243740.2320    -1.4113  -2.124E+03    89     0    298
2s_2p(3Po)9d_4Do             20.0     243756.3010    -1.4118  -2.124E+03    88     0    299
2s_2p(3Po)9d_4Po             12.0     243799.4880    -1.4131  -2.122E+03    88     0    300
2s_2p(3Po)9f_2Fe             14.0     243826.6060    -1.4139  -2.120E+03    86     0    301
2s_2p(3Po)9f_4Fe             28.0     243828.6140    -1.4139  -2.120E+03    87     0    302
2s_2p(3Po)9g_2Go             18.0     243861.7580    -1.4149  -2.119E+03    89     0    303
2s_2p(3Po)9g_4Go             36.0     243861.7580    -1.4149  -2.119E+03    88     0    304
2s_2p(3Po)9f_4Ge             36.0     243871.8010    -1.4152  -2.118E+03    87     0    305
2s_2p(3Po)9f_4De             20.0     243882.8490    -1.4156  -2.118E+03    87     0    306
2s_2p(3Po)9h_4Ge             36.0     243882.8490    -1.4156  -2.118E+03    87     0    307
2s_2p(3Po)9g_4Fo             28.0     243886.8670    -1.4157  -2.118E+03    88     0    308
2s_2p(3Po)10s_4Po            12.0     244282.5800    -1.4275  -2.100E+03    88     0    309
2s_2p(3Po)10p_2Pe             6.0     244500.5240    -1.4341  -2.090E+03    90     0    310
2s_2p(3Po)10p_4De            20.0     244537.6850    -1.4352  -2.089E+03    91     0    311
2s_2p(3Po)10p_4Se             4.0     244585.8940    -1.4366  -2.087E+03    91     0    312
2s_2p(3Po)10p_4Pe            12.0     244619.0370    -1.4376  -2.085E+03    91     0    313
2s_2p(3Po)10d_4Fo            28.0     244778.7290    -1.4424  -2.078E+03    88     0    314
2s_2p(3Po)10d_2Do            10.0     244800.8240    -1.4431  -2.077E+03    89     0    315
2s_2p(3Po)10d_4Do            20.0     244823.9240    -1.4438  -2.076E+03    88     0    316
2s_2p(3Po)10d_4Po            12.0     244855.0590    -1.4447  -2.075E+03    92     0    317
2s_2p(3Po)10f_2Fe            14.0     244875.1460    -1.4453  -2.074E+03    90     0    318
2s_2p(3Po)10f_4Fe            28.0     244876.1510    -1.4453  -2.074E+03    91     0    319
2s_2p(3Po)10g_2Go            18.0     244900.2550    -1.4461  -2.073E+03    89     0    320
2s_2p(3Po)10g_4Go            36.0     244900.2550    -1.4461  -2.073E+03    92     0    321
2s_2p(3Po)10f_4Ge            36.0     244907.2850    -1.4463  -2.073E+03    91     0    322
2p2(3Pe)3p_2So                2.0     266299.9220    -2.0876  -1.436E+03    93     0    323
2p2(3Pe)3p_4So                4.0     275516.8340    -2.3639  -1.268E+03    94     0    324
2p2(3Pe)4p_2So                2.0     300618.5320    -3.1165  -9.620E+02    95     0    325
2p2(3Pe)4p_4So                4.0     303775.2020    -3.2111  -9.336E+02    96     0    326
2p2(3Pe)5p_2So                2.0     314355.0160    -3.5283  -8.497E+02    95     0    327
2p2(3Pe)5p_4So                4.0     315795.2520    -3.5714  -8.394E+02    96     0    328
2p2(3Pe)6p_2So                2.0     321308.1250    -3.7367  -8.023E+02    97     0    329
2p2(3Pe)6p_4So                4.0     322087.5000    -3.7601  -7.973E+02    98     0    330
2p2(3Pe)7p_2So                2.0     325313.4690    -3.8568  -7.773E+02    97     0    331
2p2(3Pe)7p_4So                4.0     325783.5040    -3.8709  -7.745E+02    98     0    332
2p2(3Pe)8p_2So                2.0     327832.3770    -3.9323  -7.624E+02    99     0    333
2p2(3Pe)8p_4So                4.0     328138.7030    -3.9415  -7.606E+02   100     0    334
2p2(3Pe)9p_2So                2.0     329521.6920    -3.9830  -7.527E+02    99     0    335
2p2(3Pe)9p_4So                4.0     329731.6010    -3.9892  -7.515E+02   100     0    336
2p2(3Pe)10p_2So               2.0     330706.8240    -4.0185  -7.460E+02    99     0    337
2p2(3Pe)10p_4So               4.0     330858.4810    -4.0230  -7.452E+02   100     0    338
