
********************************************************************************

                 Energy Levels and statistical weights for CaV      

********************************************************************************

14-Apr-1999                                      !Date
613                                              !Number of energy levels
680800.0000                                      !Ionization energy
5.0                                              !Screened nuclear charge
18272                                            !Number of transitions

3s2_3p4_3Pe[2]              5.0          0.00000000    20.409871     1.46886E+02       1
3s2_3p4_3Pe[1]              3.0       2404.70000000    20.337779     1.47407E+02       2
3s2_3p4_3Pe[0]              1.0       3275.60000000    20.311671     1.47596E+02       3
3s2_3p4_1De[2]              5.0      18830.30000000    19.845352     1.51064E+02       4
3s2_3p4_1Se[0]              1.0      43836.50000000    19.095685     1.56995E+02       5
3s_3p5_3Po[2]               5.0     154670.80000000    15.772957     1.90067E+02       6
3s_3p5_3Po[1]               3.0     156760.20000000    15.710318     1.90825E+02       7
3s_3p5_3Po[0]               1.0     157900.50000000    15.676133     1.91241E+02       8
3s_3p5_1Po[1]               3.0     197844.50000000    14.478642     2.07058E+02       9
3s2_3p3(4So)3d_5Do         25.0     206458.40000000    14.220403     2.10819E+02      10
3s2_3p3(2Do)3d_3Do         15.0     223205.40000000    13.718341     2.18534E+02      11
3s2_3p3(2Do)3d_1So          1.0     228529.40000000    13.558731     2.21107E+02      12
3s2_3p3(2Po)3d_3Fo         21.0     230705.40000000    13.493497     2.22176E+02      13
3s2_3p3(2Do)3d_3Go         27.0     245279.40000000    13.056579     2.29610E+02      14
3s2_3p3(2Do)3d_1Go          9.0     251130.40000000    12.881171     2.32737E+02      15
3s2_3p3(2Do)3d_1Do[2]       5.0     254124.00000000    12.791425     2.34370E+02      16
3s2_3p3(2Do)3d_3Fo         21.0     264397.40000000    12.483436     2.40152E+02      17
3s2_3p3(2Do)3d_1Fo[3]       7.0     283955.00000000    11.897114     2.51988E+02      18
3s2_3p3(2Do)3d_3So[1]       3.0     293785.00000000    11.602418     2.58388E+02      19
3s2_3p3(2Po)3d_3Po[2]       5.0     298214.00000000    11.469640     2.61379E+02      20
3s2_3p3(2Po)3d_3Po[1]       3.0     299534.00000000    11.430067     2.62284E+02      21
3s2_3p3(2Po)3d_3Po[0]       1.0     300594.00000000    11.398289     2.63015E+02      22
3s2_3p3(2Do)3d_1Po[1]       3.0     302184.00000000    11.350622     2.64120E+02      23
3s2_3p3(2Do)3d_3Po          9.0     303493.40000000    11.311367     2.65036E+02      24
3s2_3p3(2Po)3d_3Do[3]       7.0     308188.00000000    11.170627     2.68376E+02      25
3s2_3p3(2Po)3d_3Do[2]       5.0     309831.00000000    11.121371     2.69564E+02      26
3s2_3p3(2Po)3d_3Do[1]       3.0     310943.00000000    11.088034     2.70375E+02      27
3s2_3p3(4So)3d_3Do         15.0     314118.40000000    10.992838     2.72716E+02      28
3s2_3p3(2Po)3d_1Do[2]       5.0     318741.00000000    10.854256     2.76198E+02      29
3s2_3p3(2Po)3d_1Fo[3]       7.0     329229.00000000    10.539833     2.84438E+02      30
3s2_3p6_1Se                 1.0     338633.40000000    10.257897     2.92255E+02      31
3s_3p4(4Pe)3d_5De          25.0     343314.40000000    10.117564     2.96309E+02      32
3s2_3p3(4So)4s_5So          5.0     345910.40000000    10.039738     2.98606E+02      33
3s2_3p3(4So)4s_3So[1]       3.0     350914.00000000     9.889733     3.03135E+02      34
3s2_3p3(2Po)3d_1Po[1]       3.0     353220.00000000     9.820601     3.05269E+02      35
3s2_3p3(2Do)4s_3Do[1]       3.0     369590.00000000     9.329841     3.21326E+02      36
3s2_3p3(2Do)4s_3Do[2]       5.0     369696.00000000     9.326663     3.21436E+02      37
3s2_3p3(2Do)4s_3Do[3]       7.0     369959.00000000     9.318779     3.21708E+02      38
3s_3p4(4Pe)3d_5Fe          35.0     371498.40000000     9.272629     3.23309E+02      39
3s2_3p3(2Do)4s_1Do[2]       5.0     374728.00000000     9.175808     3.26721E+02      40
3s_3p4(4Pe)3d_5Pe          15.0     375832.40000000     9.142699     3.27904E+02      41
3s_3p4(2De)3d_3Pe           9.0     381945.40000000     8.959436     3.34611E+02      42
3s2_3p3(2Po)4s_3Po[0]       1.0     387039.00000000     8.806733     3.40413E+02      43
3s2_3p3(2Po)4s_3Po[1]       3.0     387226.00000000     8.801127     3.40630E+02      44
3s2_3p3(2Po)4s_3Po[2]       5.0     387652.00000000     8.788356     3.41125E+02      45
3s2_3p3(2Po)4s_1Po[1]       3.0     392283.00000000     8.649522     3.46600E+02      46
3s2_3p3(4So)4p_5Pe         15.0     394120.40000000     8.594438     3.48821E+02      47
3s_3p4(2De)3d_3De          15.0     394901.40000000     8.571024     3.49774E+02      48
3s_3p4(4Pe)3d_3Fe          21.0     395350.40000000     8.557564     3.50325E+02      49
3s2_3p3(4So)4p_3Pe          9.0     401361.40000000     8.377358     3.57860E+02      50
3s_3p4(2De)3d_3Ge          27.0     408434.40000000     8.165315     3.67154E+02      51
3s2_3p3(2Do)4p_1Pe          3.0     417278.40000000     7.900179     3.79476E+02      52
3s_3p4(2De)3d_1Ge           9.0     419333.40000000     7.838571     3.82458E+02      53
3s2_3p3(2Do)4p_3De         15.0     420209.40000000     7.812310     3.83744E+02      54
3s2_3p3(2Do)4p_3Fe         21.0     421563.40000000     7.771718     3.85748E+02      55
3s_3p4(2De)3d_1Fe           7.0     423926.40000000     7.700877     3.89297E+02      56
3s_3p4(2De)3d_1De           5.0     427297.40000000     7.599817     3.94473E+02      57
3s_3p4(2De)3d_3Fe          21.0     427590.40000000     7.591033     3.94930E+02      58
3s2_3p3(2Do)4p_1Fe          7.0     432563.40000000     7.441946     4.02841E+02      59
3s2_3p3(2Do)4p_3Pe          9.0     433037.40000000     7.427736     4.03612E+02      60
3s_3p4(2Pe)3d_3De          15.0     433655.40000000     7.409209     4.04621E+02      61
3s2_3p3(2Po)4p_3Se          3.0     437440.40000000     7.295737     4.10915E+02      62
3s2_3p3(2Po)4p_3De         15.0     441171.40000000     7.183885     4.17312E+02      63
3s2_3p3(2Do)4p_1De          5.0     441689.40000000     7.168355     4.18217E+02      64
3s2_3p3(2Po)4p_1Pe          3.0     442925.40000000     7.131301     4.20390E+02      65
3s_3p4(2De)3d_1Pe           3.0     447125.40000000     7.005388     4.27946E+02      66
3s2_3p3(2Po)4p_1De          5.0     449084.40000000     6.946659     4.31564E+02      67
3s2_3p2_3d2_3Pe             9.0     449681.40000000     6.928761     4.32678E+02      68
3s2_3p3(2Po)4p_3Pe          9.0     449681.40000000     6.928761     4.32678E+02      69
3s_3p4(2Pe)3d_3Fe          21.0     455757.40000000     6.746607     4.44360E+02      70
3s2_3p3(4So)4d_5Do         25.0     464122.40000000     6.495831     4.61515E+02      71
3s2_3p3(2Po)4p_1Se          1.0     464448.40000000     6.486058     4.62211E+02      72
3s_3p4(2De)3d_3Se           3.0     464630.40000000     6.480602     4.62600E+02      73
